13327.8392155 12713.9907956 9223.99268179 168.08951087 9000.0 9000.0 6.03185789489
13274.1597893 12643.5844434 9227.18399449 169.357565589 8900.0 8900.0 6.15752160104
13341.2316665 12713.7145321 9228.04381028 171.347595447 9000.0 9000.0 6.15752160104
13155.0240864 12504.2657099 9229.32050232 168.447234358 8700.0 8700.0 6.28318530718
13221.1218076 12573.5896345 9230.26309167 170.517369563 8800.0 8800.0 6.28318530718
13287.6689275 12643.3161989 9231.17986132 172.567080179 8900.0 8900.0 6.28318530718
13354.6581189 12713.4388113 9232.07167 174.596280962 9000.0 9000.0 6.28318530718
13103.1822477 12435.1053881 9232.22139229 169.437510061 8600.0 8600.0 6.40884901332
13168.7367824 12504.0127159 9233.22553946 171.568145861 8700.0 8700.0 6.40884901332
12987.4884439 12298.3149084 9233.89894693 168.105127072 8400.0 8400.0 6.53451271947
13234.7492781 12573.3293139 9234.2021507 173.678107553 8800.0 8800.0 6.40884901332
13052.0152123 12366.3760583 9234.99803952 170.31751481 8500.0 8500.0 6.53451271947
13301.2122706 12643.0484823 9235.15213732 175.767288019 8900.0 8900.0 6.40884901332
13117.016381 12434.8601366 9236.06680336 172.509159559 8600.0 8600.0 6.53451271947
13368.1184183 12713.1636316 9236.0763782 177.835599321 9000.0 9000.0 6.40884901332
12937.5808868 12230.4601911 9236.47693511 168.812566363 8300.0 8300.0 6.66017642561
13182.4842247 12503.7602224 9237.10623823 174.679909221 8700.0 8700.0 6.53451271947
13001.5349514 12298.0843775 9237.64572123 171.086596812 8400.0 8400.0 6.66017642561
13248.4111425 12573.0695069 9238.11730922 176.829633119 8800.0 8800.0 6.53451271947
13065.9724186 12366.1384482 9238.78225312 173.339720709 8500.0 8500.0 6.66017642561
12888.3828448 12163.0568587 9238.91783048 169.40808739 8200.0 8200.0 6.78584013175
13130.8854257 12434.6153713 9239.88758629 175.571759265 8600.0 8600.0 6.66017642561
12951.7535714 12230.2371076 9240.15962772 171.744155036 8300.0 8300.0 6.78584013175
13196.2662343 12503.5082281 9240.9627405 177.78255649 8700.0 8700.0 6.66017642561
12839.9066909 12096.1118865 9241.21666003 169.891189193 8100.0 8100.0 6.9115038379
13015.6168508 12297.8543059 9241.36716866 174.059187418 8400.0 8400.0 6.78584013175
12902.6833034 12162.8411154 9242.53487026 172.289642461 8200.0 8200.0 6.9115038379
13079.9646833 12365.9013101 9242.54156499 176.352977186 8500.0 8500.0 6.78584013175
12792.1649033 12029.6323563 9243.36838641 170.26143112 8000.0 8000.0 7.03716754404
12965.9617635 12230.0144693 9243.81674712 174.666969005 8300.0 8300.0 6.9115038379
12854.3364915 12095.9033743 9244.76649033 172.722569424 8100.0 8100.0 7.03716754404
13029.7339359 12297.6246921 9245.06345844 177.02293098 8400.0 8400.0 6.9115038379
12745.1700507 11963.625458 9245.36791964 170.518436335 7900.0 7900.0 7.16283125018
12638.5456605 11833.2399376 9245.59715904 168.053920729 7700.0 7700.0 7.28849495633
12917.0193627 12162.6258035 9246.12611103 175.162529265 8200.0 8200.0 7.03716754404
12806.7255794 12029.4309644 9246.84947018 173.04250704 8000.0 8000.0 7.16283125018
12593.7310684 11768.688486 9247.1837614 168.020460335 7600.0 7600.0 7.41415866247
12698.934776 11898.0984892 9247.21013047 170.661895412 7800.0 7800.0 7.28849495633
12980.2052475 12229.7922748 9247.44847209 177.581040312 8300.0 8300.0 7.03716754404
12868.8019619 12095.6952798 9248.29031795 175.545389811 8100.0 8100.0 7.16283125018
12759.8630954 11963.4310734 9248.77874495 173.249090726 7900.0 7900.0 7.28849495633
12653.471778 11833.0588567 9248.88986536 170.691570002 7700.0 7700.0 7.41415866247
12821.3219689 12029.2299765 9250.30437138 175.815133515 8000.0 8000.0 7.28849495633
12608.7937913 11768.5140761 9250.40196331 170.607296578 7600.0 7600.0 7.53982236862
12713.7616357 11897.9109975 9250.54921637 173.342023791 7800.0 7800.0 7.41415866247
12564.9135639 11704.4717729 9251.74127454 170.408990245 7500.0 7500.0 7.66548607476
12668.4338456 11832.8781413 9252.15576816 173.321081111 7700.0 7700.0 7.53982236862
12774.5918699 11963.2370796 9252.16323326 175.971408022 7900.0 7900.0 7.41415866247
12521.8438332 11640.9396822 9252.90268107 170.096648613 7400.0 7400.0 7.7911497809
12623.8923991 11768.340019 9253.59328316 173.186112878 7600.0 7600.0 7.66548607476
12728.6242125 11897.7238832 9253.86183797 176.013929356 7800.0 7800.0 7.53982236862
12479.5972994 11577.9256492 9253.88111934 169.670355722 7300.0 7300.0 7.91681348705
12438.1865971 11515.4376292 9254.6716048 169.130286023 7200.0 7200.0 8.04247719319
12580.1499763 11704.3042541 9254.85666236 172.937048408 7500.0 7500.0 7.7911497809
12397.6242641 11453.4836875 9255.2692586 168.476708385 7100.0 7100.0 8.16814089933
12683.431587 11832.6977904 9255.39510814 175.942485591 7700.0 7700.0 7.66548607476
12537.219239 11640.7785803 9255.9408458 172.57390002 7400.0 7400.0 7.91681348705
12639.0266052 11768.1663134 9256.75797211 175.756940608 7600.0 7600.0 7.7911497809
12495.1128038 11577.7708412 9256.84083547 172.096766962 7300.0 7300.0 8.04247719319
12453.8432134 11515.2889905 9257.55172018 171.505839384 7200.0 7200.0 8.16814089933
12595.4218778 11704.1370743 9257.94538326 175.457237904 7500.0 7500.0 7.91681348705
12183.8255713 10540.7857301 9257.95563074 168.482440987 5500.0 5500.0 12.3150432021
12413.4229056 11453.3410921 9258.0687024 170.801402355 7100.0 7100.0 8.29380460548
12373.8641799 11391.9353198 9258.38712711 169.983839903 7000.0 7000.0 8.41946831162
12297.3797711 11270.7833959 9258.41058297 168.011394028 6800.0 6800.0 8.67079572391
12335.179163 11331.0799569 9258.50251258 169.05363908 6900.0 6900.0 8.54513201776
12552.6299894 11640.6178049 9258.95234124 175.043404471 7400.0 7400.0 8.04247719319
12202.2854079 10540.7240161 9259.12991989 169.923607152 5500.0 5500.0 12.4407069082
12170.5177476 10593.0763678 9259.63382425 168.635744311 5600.0 5600.0 11.9380520836
12510.6634716 11577.6163474 9259.77391512 174.515554722 7300.0 7300.0 8.16814089933
12469.5347738 11515.1406539 9260.40526845 173.873894469 7200.0 7200.0 8.29380460548
12276.884476 11210.9346739 9260.54963331 168.972544354 6700.0 6700.0 8.9221231362
12158.7719082 10646.058388 9260.75519573 168.495196346 5700.0 5700.0 11.5610609652
12429.2562323 11453.1987869 9260.84168634 173.118724932 7100.0 7100.0 8.41946831162
12188.8138189 10593.0106193 9260.90779384 170.132710181 5600.0 5600.0 12.0637157898
12313.6424983 11270.6584167 9260.93662291 170.176688921 6800.0 6800.0 8.79645943005
12610.7289736 11703.9702323 9261.00769688 177.969589802 7500.0 7500.0 8.04247719319
12389.8400369 11391.7989188 9261.07860442 172.25044678 7000.0 7000.0 8.54513201776
12351.2981958 11330.9493316 9261.11163964 171.269564193 6900.0 6900.0 8.67079572391
12148.6081927 10699.7229973 9261.29786744 168.054453333 5800.0 5800.0 11.1840698468
12222.8334613 11093.114636 9261.37442843 168.241270497 6500.0 6500.0 9.29911425463
12568.0757799 11640.457355 9261.93743708 177.505192837 7400.0 7400.0 8.16814089933
12176.8979144 10645.9884394 9262.13391278 170.048925939 5700.0 5700.0 11.6867246714
12207.1307493 10592.9450047 9262.16634215 171.624720309 5600.0 5600.0 12.1893794959
12257.6188838 11151.6728638 9262.28017348 169.715546505 6600.0 6600.0 9.17345054848
12205.8803737 11035.0463011 9262.3872386 168.609593685 6400.0 6400.0 9.55044166691
12526.2489886 11577.4621668 9262.68063781 176.926749662 7300.0 7300.0 8.29380460548
12166.5579661 10699.648681 9262.78628111 169.665893914 5800.0 5800.0 11.3097335529
12157.8121221 10753.9826446 9262.84479102 168.977575368 5900.0 5900.0 10.9327424345
12162.5776062 10864.5491673 9262.93429322 168.446716345 6100.0 6100.0 10.3044239038
12293.3241546 11210.815454 9262.96666429 171.080459571 6700.0 6700.0 9.04778684234
12190.1831647 10977.5901985 9262.98443724 168.765032047 6300.0 6300.0 9.8017690792
12175.7475016 10920.7549222 9263.16626924 168.709895612 6200.0 6200.0 10.0530964915
12485.2609548 11514.9926185 9263.23253873 176.234481708 7200.0 7200.0 8.41946831162
12225.4682564 10592.8795237 9263.40972683 173.111797243 5600.0 5600.0 12.3150432021
12329.9385316 11270.5336925 9263.43708688 172.335031975 6800.0 6800.0 8.9221231362
12195.0461541 10645.9186335 9263.49604092 171.597516569 5700.0 5700.0 11.8123883775
12445.1239121 11453.0567711 9263.58850886 175.428706299 7100.0 7100.0 8.54513201776
12239.592383 11093.0062506 9263.59906411 170.242096356 6500.0 6500.0 9.42477796077
12367.4509251 11330.8189727 9263.69495542 173.478406154 6900.0 6900.0 8.79645943005
12405.8499392 11391.6627956 9263.74407555 174.509840697 7000.0 7000.0 8.67079572391
12168.2822645 10808.8983372 9263.99316965 169.702186218 6000.0 6000.0 10.6814150222
12184.5313735 10699.5745164 9264.25691517 171.272010301 5800.0 5800.0 11.4353972591
12175.6047261 10753.9039522 9264.4287016 170.642145408 5900.0 5900.0 11.0584061406
12222.8130866 11034.9432232 9264.50432735 170.55409669 6400.0 6400.0 9.67610537306
12274.2344387 11151.5592491 9264.58866418 171.766467045 6600.0 6600.0 9.29911425463
12243.8260633 10592.8141758 9264.63820026 174.593963405 5600.0 5600.0 12.4407069082
12180.0191517 10864.4610854 9264.73714186 170.225039989 6100.0 6100.0 10.4300876099
12213.2163286 10645.8489698 9264.84185357 173.140991506 5700.0 5700.0 11.9380520836
12207.2877686 10977.4922735 9264.99520429 170.653662404 6300.0 6300.0 9.92743278534
12193.0218096 10920.6619958 9265.07220384 170.543125523 6200.0 6200.0 10.1787601976
12309.7963475 11210.6964775 9265.35872237 173.181584589 6700.0 6700.0 9.17345054848
12185.9144457 10808.8151165 9265.67504499 171.420445046 6000.0 6000.0 10.8070787283
12202.5280998 10699.5005032 9265.71005821 172.872826482 5800.0 5800.0 11.5610609652
12256.3824504 11092.8980869 9265.79974927 172.236428976 6500.0 6500.0 9.55044166691
12346.2675184 11270.4092228 9265.91229462 174.486452392 6800.0 6800.0 9.04778684234
12193.4220519 10753.8254206 9265.99392962 172.301228865 5900.0 5900.0 11.1840698468
12231.4081442 10645.779448 9266.17161873 174.679373891 5700.0 5700.0 12.0637157898
12383.6370056 11330.6888793 9266.25277203 175.680194467 6900.0 6900.0 8.9221231362
12461.0256157 11452.9150438 9266.30946532 177.731376506 7100.0 7100.0 8.67079572391
12421.8935493 11391.5269492 9266.38384448 176.762051438 7000.0 7000.0 8.79645943005
12197.4878951 10864.3731836 9266.51923323 171.997525303 6100.0 6100.0 10.5557513161
12239.7760134 11034.8403561 9266.5982081 172.492269966 6400.0 6400.0 9.8017690792
12290.8816669 11151.4458664 9266.8728344 173.810759603 6600.0 6600.0 9.42477796077
12210.3243529 10920.5692595 9266.95653163 172.370353285 6200.0 6200.0 10.3044239038
12224.4216148 10977.3945488 9266.98354604 172.536126772 6300.0 6300.0 10.0530964915
12220.5478359 10699.4266408 9267.14599325 174.468366314 5800.0 5800.0 11.6867246714
12203.5724234 10808.7320659 9267.33734902 173.133054479 6000.0 6000.0 10.9327424345
12249.6213131 10645.7100676 9267.48559909 176.212686744 5700.0 5700.0 12.1893794959
12211.2637753 10753.7470492 9267.54077232 173.954850308 5900.0 5900.0 11.3097335529
12326.3007002 11210.5777437 9267.72612997 175.275948161 6700.0 6700.0 9.29911425463
12273.2033036 11092.7901441 9267.97681269 174.224296287 6500.0 6500.0 9.67610537306
12214.983491 10864.2854614 9268.28088404 173.764198116 6100.0 6100.0 10.6814150222
12362.6291107 11270.2850067 9268.36256188 176.630979241 6800.0 6800.0 9.17345054848
12238.590278 10699.3529289 9268.56499785 176.058653528 5800.0 5800.0 11.8123883775
12256.768796 11034.7376992 9268.66920865 174.424140942 6400.0 6400.0 9.92743278534
12267.8555526 10645.6408281 9268.78405218 177.740952958 5700.0 5700.0 12.3150432021
12399.8560962 11330.5590506 9268.78539794 177.874958498 6900.0 6900.0 9.04778684234
12227.6547807 10920.4767126 9268.81957435 174.191605277 6200.0 6200.0 10.4300876099
12241.5843481 10977.2970239 9268.94978793 174.41245206 6300.0 6300.0 10.1787601976
12221.2558652 10808.6491848 9268.98038653 174.840039656 6000.0 6000.0 11.0584061406
12229.1295778 10753.6688376 9269.06952138 175.603034175 5900.0 5900.0 11.4353972591
12307.560213 11151.3327151 9269.133008 175.848452461 6600.0 6600.0 9.55044166691
12256.655128 10699.2793669 9269.96734426 177.64371173 5800.0 5800.0 11.9380520836
12232.5055998 10864.1979182 9270.02240549 175.525084126 6100.0 6100.0 10.8070787283
12342.8368628 11210.4592519 9270.06920527 177.363578899 6700.0 6700.0 9.42477796077
12290.0545878 11092.6824216 9270.13057837 176.205726083 6500.0 6500.0 9.8017690792
12247.0191462 10753.5907853 9270.58046301 177.245804774 5900.0 5900.0 11.5610609652
12238.9644442 10808.5664726 9270.6044568 176.541425584 6000.0 6000.0 11.1840698468
12245.0127475 10920.3843547 9270.66164836 176.006907739 6200.0 6200.0 10.5557513161
12273.7910812 11034.6352518 9270.71765177 176.349736908 6400.0 6400.0 10.0530964915
12258.7756186 10977.1996979 9270.8942502 176.282665041 6300.0 6300.0 10.3044239038
12324.2697263 11151.2197945 9271.36950434 177.879573761 6600.0 6600.0 9.67610537306
12250.0538876 10864.1105536 9271.74410334 177.280208896 6100.0 6100.0 10.9327424345
12262.3979134 10920.2921851 9272.48306471 177.816286781 6200.0 6200.0 10.6814150222
