13994.3254734 13395.400132 9726.31733668 168.787578712 9500.0 9400.0 6.40884901332
14015.5890889 13372.9659717 9726.57057687 168.809833362 9400.0 9500.0 6.40884901332
14036.9205227 13420.9751462 9726.82412349 169.732635546 9500.0 9500.0 6.40884901332
13902.6268758 13297.5924598 9728.5170599 168.898874284 9500.0 9100.0 6.53451271947
13873.2769547 13255.5854461 9728.56477646 168.043732466 9300.0 9200.0 6.53451271947
13901.3414641 13296.4489114 9728.83174688 168.982175083 9400.0 9200.0 6.53451271947
13933.4486222 13333.6608447 9729.09040516 169.906290016 9500.0 9200.0 6.53451271947
13894.3221554 13233.3207741 9728.84150329 168.066722791 9200.0 9300.0 6.53451271947
13915.4001198 13280.7714857 9729.1186132 169.025287942 9300.0 9300.0 6.53451271947
13939.902063 13325.1956708 9729.38700848 169.969224853 9400.0 9300.0 6.53451271947
13968.2139811 13366.2010462 9729.64704797 170.898750369 9500.0 9300.0 6.53451271947
13927.3242312 13199.9156436 9729.0902203 168.049204617 9100.0 9400.0 6.53451271947
13942.8817173 13252.4810829 9729.3779 169.028197695 9200.0 9400.0 6.53451271947
13961.049477 13302.8401465 9729.65644088 169.992259393 9300.0 9400.0 6.53451271947
13982.2596263 13350.5543216 9729.92622288 170.941609149 9400.0 9400.0 6.53451271947
14006.9468762 13395.1826085 9730.18760661 171.876465042 9500.0 9400.0 6.53451271947
13980.9542044 13214.4097522 9729.60979714 168.990884809 9100.0 9500.0 6.53451271947
13994.3290453 13269.155977 9729.89891463 169.97537657 9200.0 9500.0 6.53451271947
14009.9391939 13322.0708416 9730.17884841 170.944853268 9300.0 9500.0 6.53451271947
14028.1936373 13372.73896 9730.44998024 171.899535566 9400.0 9500.0 6.53451271947
14049.5341718 13420.7122459 9730.71267245 172.839642759 9500.0 9500.0 6.53451271947
13842.8764965 13172.0001656 9730.41759843 168.751460622 9500.0 8800.0 6.66017642561
